titles,source_id
"{'id': 1683914, 'title': 'A Day and a Half', 'year': 2023, 'imdb_id': 'tt20414642', 'tmdb_id': 978783, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1681975, 'title': 'Love & Gelato', 'year': 2022, 'imdb_id': 'tt15521050', 'tmdb_id': 968438, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1676271, 'title': 'Too Old for Fairy Tales', 'year': 2022, 'imdb_id': 'tt15575356', 'tmdb_id': 939475, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1646897, 'title': 'Puff: Wonders of the Reef', 'year': 2021, 'imdb_id': 'tt15753666', 'tmdb_id': 890601, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1646703, 'title': 'Love Me Instead', 'year': 2021, 'imdb_id': 'tt13161356', 'tmdb_id': 889300, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1641038, 'title': 'The Getaway King', 'year': 2021, 'imdb_id': 'tt10516196', 'tmdb_id': 859453, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1633889, 'title': 'Mobile Suit Gundam Hathaway', 'year': 2021, 'imdb_id': 'tt13288678', 'tmdb_id': 685274, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1619437, 'title': 'What We Wanted', 'year': 2020, 'imdb_id': 'tt13279528', 'tmdb_id': 754800, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1645336, 'title': 'Captain Nova', 'year': 2021, 'imdb_id': 'tt14915608', 'tmdb_id': 881957, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1617535, 'title': 'The Call', 'year': 2020, 'imdb_id': 'tt12971924', 'tmdb_id': 746817, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1610457, 'title': 'A Week Away', 'year': 2021, 'imdb_id': 'tt11388278', 'tmdb_id': 699102, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1595823, 'title': 'Fever Dream', 'year': 2021, 'imdb_id': 'tt9471660', 'tmdb_id': 595280, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1590137, 'title': 'The Man Without Gravity', 'year': 2019, 'imdb_id': 'tt9646240', 'tmdb_id': 636698, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1580458, 'title': 'The Black Godfather', 'year': 2019, 'imdb_id': 'tt10289996', 'tmdb_id': 606215, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1579361, 'title': 'Super Me', 'year': 2019, 'imdb_id': 'tt10097544', 'tmdb_id': 603768, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1576913, 'title': 'Disappearance at Clifton Hill', 'year': 2020, 'imdb_id': 'tt5919756', 'tmdb_id': 598577, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1550817, 'title': 'I Am Woman', 'year': 2020, 'imdb_id': 'tt9185316', 'tmdb_id': 531033, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1576022, 'title': 'Grass Is Greener', 'year': 2019, 'imdb_id': 'tt10050782', 'tmdb_id': 589871, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1383116, 'title': 'The Chase', 'year': 2017, 'imdb_id': 'tt8088944', 'tmdb_id': 488621, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1360253, 'title': 'Step Sisters', 'year': 2018, 'imdb_id': 'tt5267472', 'tmdb_id': 431072, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1398694, 'title': 'The Incredibly True Adventure of Two Girls in Love', 'year': 1995, 'imdb_id': 'tt0113416', 'tmdb_id': 29371, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1338018, 'title': 'Seeing Allred', 'year': 2018, 'imdb_id': 'tt7689924', 'tmdb_id': 490818, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 170486, 'title': 'Chamatkar', 'year': 1992, 'imdb_id': 'tt0126234', 'tmdb_id': 45002, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 166440, 'title': 'Candy Jar', 'year': 2018, 'imdb_id': 'tt6744044', 'tmdb_id': 507143, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 143833, 'title': 'Barry', 'year': 2016, 'imdb_id': 'tt5477566', 'tmdb_id': 397717, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 124876, 'title': 'Amateur', 'year': 2018, 'imdb_id': 'tt5580392', 'tmdb_id': 515333, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 3201058, 'title': 'How to Become a Cult Leader', 'year': 2023, 'imdb_id': 'tt28253602', 'tmdb_id': 230043, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3195903, 'title': 'Barracuda Queens', 'year': 2023, 'imdb_id': 'tt20833168', 'tmdb_id': 225152, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3195411, 'title': 'Emergency NYC', 'year': 2023, 'imdb_id': 'tt26940348', 'tmdb_id': 221522, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3193773, 'title': 'African Queens: Njinga', 'year': 2023, 'imdb_id': 'tt15305648', 'tmdb_id': 218804, 'tmdb_type': 'tv', 'type': 'tv_miniseries'}",203
"{'id': 3192122, 'title': 'Unlock My Boss', 'year': 2022, 'imdb_id': 'tt24082562', 'tmdb_id': 155459, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3191292, 'title': 'Cat', 'year': 2022, 'imdb_id': 'tt22297578', 'tmdb_id': 158345, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3190524, 'title': 'The Lying Life of Adults', 'year': 2023, 'imdb_id': 'tt12708140', 'tmdb_id': 103416, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3177443, 'title': 'Jaguar', 'year': 2021, 'imdb_id': 'tt11698590', 'tmdb_id': 127425, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3175159, 'title': 'Surviving Death', 'year': 2021, 'imdb_id': 'tt13649692', 'tmdb_id': 115391, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3171144, 'title': 'Bad Boy Billionaires: India', 'year': 2020, 'imdb_id': 'tt12923630', 'tmdb_id': 111086, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3170974, 'title': 'Goedam', 'year': 2020, 'imdb_id': 'tt12929796', 'tmdb_id': 107851, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3168361, 'title': 'She', 'year': 2020, 'imdb_id': 'tt11905720', 'tmdb_id': 100729, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3175136, 'title': 'Fabulous Lives of Bollywood Wives', 'year': 2020, 'imdb_id': 'tt13452100', 'tmdb_id': 113877, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3174874, 'title': 'Elite Short Stories: Nadia Guzmán', 'year': 2021, 'imdb_id': 'tt14671790', 'tmdb_id': 126526, 'tmdb_type': 'tv', 'type': 'tv_miniseries'}",203
"{'id': 3165330, 'title': 'The Stranded', 'year': 2019, 'imdb_id': 'tt9310400', 'tmdb_id': 95041, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3163580, 'title': 'Melloga Chejil', 'year': 2019, 'imdb_id': 'tt10559276', 'tmdb_id': 90720, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3162831, 'title': ""It's Bruno!"", 'year': 2019, 'imdb_id': 'tt10186846', 'tmdb_id': 89490, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3150559, 'title': 'Signs', 'year': 2018, 'imdb_id': 'tt8917248', 'tmdb_id': 81987, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 4128331, 'title': 'Trevor Noah: Son of Patricia', 'year': 2018, 'imdb_id': 'tt9170648', 'tmdb_id': 558341, 'tmdb_type': 'movie', 'type': 'tv_special'}",203
"{'id': 548347, 'title': 'Who Killed Jill Dando?', 'year': 2023, 'imdb_id': 'tt26445771', 'tmdb_id': 233722, 'tmdb_type': 'tv', 'type': 'tv_miniseries'}",203
"{'id': 542616, 'title': 'Money Heist: From Tokyo to Berlin', 'year': 2021, 'imdb_id': 'tt15384346', 'tmdb_id': 132719, 'tmdb_type': 'tv', 'type': 'tv_miniseries'}",203
"{'id': 542521, 'title': 'Monsters Inside: The 24 Faces of Billy Milligan', 'year': 2021, 'imdb_id': 'tt15287836', 'tmdb_id': 132105, 'tmdb_type': 'tv', 'type': 'tv_miniseries'}",203
"{'id': 540576, 'title': 'Oktoberfest: Beer & Blood', 'year': 2020, 'imdb_id': 'tt10244612', 'tmdb_id': 94002, 'tmdb_type': 'tv', 'type': 'tv_miniseries'}",203
"{'id': 529330, 'title': ""Norm Macdonald: Hitler's Dog, Gossip & Trickery"", 'year': 2017, 'imdb_id': 'tt6878486', 'tmdb_id': 456193, 'tmdb_type': 'movie', 'type': 'tv_special'}",203
"{'id': 517927, 'title': 'Tales by Light', 'year': 2015, 'imdb_id': 'tt5350276', 'tmdb_id': 73061, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 1865231, 'title': 'Breaking the Silence: The Maria Soledad Case', 'year': 2024, 'imdb_id': 'tt33501680', 'tmdb_id': 1362480, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1855744, 'title': '(Un)lucky Sisters', 'year': 2024, 'imdb_id': 'tt33054529', 'tmdb_id': 1106052, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1836994, 'title': 'The Champion', 'year': 2024, 'imdb_id': 'tt24079806', 'tmdb_id': 1062323, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1783038, 'title': 'Society of the Snow: Who Were We on the Mountain?', 'year': 2024, 'imdb_id': 'tt31014113', 'tmdb_id': 1232289, 'tmdb_type': 'movie', 'type': 'tv_special'}",203
"{'id': 1782814, 'title': 'Kill Me If You Dare', 'year': 2024, 'imdb_id': 'tt30959158', 'tmdb_id': 1232943, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1753549, 'title': 'The Man Who Loved UFOs', 'year': 2024, 'imdb_id': 'tt33051716', 'tmdb_id': 1190469, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1916293, 'title': 'Simón', 'year': 2023, 'imdb_id': 'tt13580840', 'tmdb_id': 1105832, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1745087, 'title': 'Ehrengard: The Art of Seduction', 'year': 2023, 'imdb_id': 'tt27727074', 'tmdb_id': 1113448, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1736773, 'title': 'Scouts Honor: The Secret Files of the Boy Scouts of America', 'year': 2023, 'imdb_id': 'tt28660814', 'tmdb_id': 1165111, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1728933, 'title': 'Head to Head', 'year': 2023, 'imdb_id': 'tt28306747', 'tmdb_id': 1153366, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1703404, 'title': 'Bheed', 'year': 2023, 'imdb_id': 'tt15680228', 'tmdb_id': 1081726, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1675675, 'title': 'Surviving Paradise: A Family Tale', 'year': 2022, 'imdb_id': 'tt18059108', 'tmdb_id': 936625, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1651639, 'title': 'Vaathi', 'year': 2023, 'imdb_id': 'tt15427980', 'tmdb_id': 918864, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1643079, 'title': 'Dog Gone', 'year': 2023, 'imdb_id': 'tt15334430', 'tmdb_id': 858408, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1640440, 'title': 'The Falls', 'year': 2021, 'imdb_id': 'tt15119668', 'tmdb_id': 852355, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1639459, 'title': 'Dampyr', 'year': 2022, 'imdb_id': 'tt10315050', 'tmdb_id': 644124, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1690871, 'title': 'R.I.P.D. 2: Rise of the Damned', 'year': 2022, 'imdb_id': 'tt21094994', 'tmdb_id': 1013860, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1629816, 'title': 'Just Say Yes', 'year': 2021, 'imdb_id': 'tt12154638', 'tmdb_id': 802504, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1623242, 'title': 'Mousa', 'year': 2021, 'imdb_id': 'tt11778102', 'tmdb_id': 775244, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1622394, 'title': 'Shawn Mendes: In Wonder', 'year': 2020, 'imdb_id': 'tt13276386', 'tmdb_id': 752939, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1619296, 'title': 'Nayattu', 'year': 2021, 'imdb_id': 'tt11604676', 'tmdb_id': 753946, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1618771, 'title': ""Don't Kill Me"", 'year': 2021, 'imdb_id': 'tt11116374', 'tmdb_id': 734796, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1608383, 'title': 'LA Originals', 'year': 2020, 'imdb_id': 'tt12027020', 'tmdb_id': 688848, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1582216, 'title': 'The Fable', 'year': 2019, 'imdb_id': 'tt8676426', 'tmdb_id': 532267, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1459599, 'title': 'Voyeur', 'year': 2017, 'imdb_id': 'tt7588790', 'tmdb_id': 473415, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1437601, 'title': 'Toro', 'year': 2016, 'imdb_id': 'tt4213806', 'tmdb_id': 364615, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1399406, 'title': 'The Island', 'year': 2007, 'imdb_id': 'tt1173901', 'tmdb_id': 58476, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1369804, 'title': 'Take Your Pills', 'year': 2018, 'imdb_id': 'tt7983844', 'tmdb_id': 502166, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1369714, 'title': 'Take Me', 'year': 2017, 'imdb_id': 'tt6598626', 'tmdb_id': 426272, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1353696, 'title': 'How to Get Over a Breakup', 'year': 2018, 'imdb_id': 'tt8435268', 'tmdb_id': 527246, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1346545, 'title': 'Shéhérazade', 'year': 2018, 'imdb_id': 'tt8459250', 'tmdb_id': 518671, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1330639, 'title': 'Knights of the Zodiac: Saint Seiya', 'year': 2019, 'imdb_id': 'tt6908976', 'tmdb_id': 90855, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 1246338, 'title': 'The Man Who Feels No Pain', 'year': 2019, 'imdb_id': 'tt8055888', 'tmdb_id': 541495, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1202110, 'title': 'Keith Richards: Under the Influence', 'year': 2015, 'imdb_id': 'tt4900018', 'tmdb_id': 360341, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1158521, 'title': 'Happy Anniversary', 'year': 2018, 'imdb_id': 'tt6423886', 'tmdb_id': 451563, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1142002, 'title': 'Fun Mom Dinner', 'year': 2017, 'imdb_id': 'tt5829040', 'tmdb_id': 432787, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1172687, 'title': 'Hunter x Hunter: The Last Mission', 'year': 2013, 'imdb_id': 'tt3198698', 'tmdb_id': 239523, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1112089, 'title': 'Duck Season', 'year': 2004, 'imdb_id': 'tt0407246', 'tmdb_id': 34207, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1112086, 'title': 'Duck Butter', 'year': 2018, 'imdb_id': 'tt6958014', 'tmdb_id': 499319, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 150751, 'title': 'Big Eden', 'year': 2000, 'imdb_id': 'tt0212815', 'tmdb_id': 21056, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 131362, 'title': 'ABCD 2', 'year': 2015, 'imdb_id': 'tt3679000', 'tmdb_id': 336790, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 3212927, 'title': 'Rising Impact', 'year': 2024, 'imdb_id': 'tt30400535', 'tmdb_id': 241138, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3209670, 'title': 'Nothing to See Here', 'year': 2023, 'imdb_id': 'tt27787856', 'tmdb_id': 237983, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3190586, 'title': 'Dubai Bling', 'year': 2022, 'imdb_id': 'tt22071840', 'tmdb_id': 213272, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3186975, 'title': 'Gudetama: An Eggcellent Adventure', 'year': 2022, 'imdb_id': 'tt21104890', 'tmdb_id': 203949, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3181632, 'title': 'Spriggan', 'year': 2022, 'imdb_id': 'tt10011306', 'tmdb_id': 94925, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3179931, 'title': 'Glitch', 'year': 2022, 'imdb_id': 'tt14735382', 'tmdb_id': 136699, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3176260, 'title': 'A Wonderful Sight', 'year': 2021, 'imdb_id': 'tt14731794', 'tmdb_id': 129475, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3174984, 'title': 'You Are My Spring', 'year': 2021, 'imdb_id': 'tt14169816', 'tmdb_id': 126698, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3174583, 'title': 'So Not Worth It', 'year': 2021, 'imdb_id': 'tt13186480', 'tmdb_id': 110545, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3173383, 'title': 'Awaken', 'year': 2020, 'imdb_id': 'tt13273550', 'tmdb_id': 113113, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3165856, 'title': 'La Grande Maison Tokyo', 'year': 2019, 'imdb_id': 'tt10845290', 'tmdb_id': 95718, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3165600, 'title': 'Chocolate', 'year': 2019, 'imdb_id': 'tt11214028', 'tmdb_id': 95066, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3165232, 'title': 'Mortel', 'year': 2019, 'imdb_id': 'tt8403570', 'tmdb_id': 94801, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3165358, 'title': 'Yu-Gi-Oh!', 'year': 1998, 'imdb_id': 'tt4834194', 'tmdb_id': 36406, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3163734, 'title': 'Sintonia', 'year': 2019, 'imdb_id': 'tt8165086', 'tmdb_id': 78074, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3162858, 'title': 'Leila', 'year': 2019, 'imdb_id': 'tt9337588', 'tmdb_id': 89545, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3145347, 'title': 'World Trigger', 'year': 2014, 'imdb_id': 'tt3950102', 'tmdb_id': 61628, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 3113304, 'title': 'Sugar Rush', 'year': 2018, 'imdb_id': 'tt8680560', 'tmdb_id': 80341, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 396330, 'title': 'Puffin Rock', 'year': 2015, 'imdb_id': 'tt3590338', 'tmdb_id': 69926, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 392778, 'title': 'Forest of Piano', 'year': 2018, 'imdb_id': 'tt8043492', 'tmdb_id': 78471, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 375739, 'title': 'Married at First Sight', 'year': 2014, 'imdb_id': 'tt3868860', 'tmdb_id': 60989, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 367487, 'title': 'Victim Number 8', 'year': 2018, 'imdb_id': 'tt8500086', 'tmdb_id': 83265, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 365758, 'title': 'Kördügüm', 'year': 2016, 'imdb_id': 'tt5303668', 'tmdb_id': 65566, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 365518, 'title': 'Kuromukuro', 'year': 2016, 'imdb_id': 'tt5895314', 'tmdb_id': 66080, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 4145437, 'title': 'Free Rein: The Twelve Neighs of Christmas', 'year': 2018, 'imdb_id': 'tt9315418', 'tmdb_id': 567145, 'tmdb_type': 'movie', 'type': 'tv_movie'}",203
"{'id': 548376, 'title': 'Class Act', 'year': 2023, 'imdb_id': 'tt27921612', 'tmdb_id': 198090, 'tmdb_type': 'tv', 'type': 'tv_miniseries'}",203
"{'id': 527804, 'title': 'Joe Rogan: Triggered', 'year': 2016, 'imdb_id': 'tt6023444', 'tmdb_id': 421854, 'tmdb_type': 'movie', 'type': 'tv_special'}",203
"{'id': 524676, 'title': 'Amy Schumer: The Leather Special', 'year': 2017, 'imdb_id': 'tt6616074', 'tmdb_id': 444513, 'tmdb_type': 'movie', 'type': 'tv_special'}",203
"{'id': 518144, 'title': 'Terrace House', 'year': 2015, 'imdb_id': 'tt4790546', 'tmdb_id': 66647, 'tmdb_type': 'tv', 'type': 'tv_series'}",203
"{'id': 513564, 'title': 'November 13: Attack on Paris', 'year': 2018, 'imdb_id': 'tt8194716', 'tmdb_id': 79932, 'tmdb_type': 'tv', 'type': 'tv_miniseries'}",203
"{'id': 1886659, 'title': 'Thangalaan', 'year': 2024, 'imdb_id': 'tt23018924', 'tmdb_id': 910784, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1856917, 'title': 'Jailbreak: Love on the Run', 'year': 2024, 'imdb_id': 'tt33058713', 'tmdb_id': 1341685, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1841939, 'title': 'Lolo and the Kid', 'year': 2024, 'imdb_id': 'tt32921458', 'tmdb_id': 1317887, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1782292, 'title': 'Mr Bachchan', 'year': 2024, 'imdb_id': 'tt28282872', 'tmdb_id': 1232219, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1706289, 'title': ""Mother's Day"", 'year': 2023, 'imdb_id': 'tt19724192', 'tmdb_id': 1107872, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1698737, 'title': 'The Buckingham Murders', 'year': 2024, 'imdb_id': 'tt15245240', 'tmdb_id': 1053348, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1687108, 'title': 'Royalteen', 'year': 2022, 'imdb_id': 'tt15022184', 'tmdb_id': 996518, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1678634, 'title': 'Squaring the Circle (The Story of Hipgnosis)', 'year': 2023, 'imdb_id': 'tt10850264', 'tmdb_id': 949808, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1827853, 'title': 'Savi', 'year': 2024, 'imdb_id': 'tt32308617', 'tmdb_id': 1297717, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1676532, 'title': 'The Estate', 'year': 2022, 'imdb_id': 'tt16302202', 'tmdb_id': 910858, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1653533, 'title': 'Anek', 'year': 2022, 'imdb_id': 'tt13919802', 'tmdb_id': 888268, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1732115, 'title': 'River Wild', 'year': 2023, 'imdb_id': 'tt21291992', 'tmdb_id': 1000475, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1640287, 'title': 'Memories of a Murderer: The Nilsen Tapes', 'year': 2021, 'imdb_id': 'tt15085784', 'tmdb_id': 852851, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1637821, 'title': 'Deep', 'year': 2021, 'imdb_id': 'tt14880258', 'tmdb_id': 842171, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1636102, 'title': 'Murder by the Coast', 'year': 2021, 'imdb_id': 'tt13323092', 'tmdb_id': 830645, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1675409, 'title': 'Blue Giant', 'year': 2023, 'imdb_id': 'tt15737898', 'tmdb_id': 887870, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1638300, 'title': 'The Champion of Auschwitz', 'year': 2021, 'imdb_id': 'tt11369540', 'tmdb_id': 845875, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1631827, 'title': 'Why Did You Kill Me?', 'year': 2021, 'imdb_id': 'tt14318430', 'tmdb_id': 810731, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1630920, 'title': 'Ajeeb Daastaans', 'year': 2021, 'imdb_id': 'tt14091818', 'tmdb_id': 802403, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1623498, 'title': 'Prime Time', 'year': 2021, 'imdb_id': 'tt11460976', 'tmdb_id': 745078, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1621039, 'title': 'Dancing Queens', 'year': 2021, 'imdb_id': 'tt13032716', 'tmdb_id': 761270, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1583820, 'title': 'Dear Mother', 'year': 2020, 'imdb_id': 'tt10551904', 'tmdb_id': 615684, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1511394, 'title': 'Ready to Mingle', 'year': 2019, 'imdb_id': 'tt6736198', 'tmdb_id': 532880, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1613241, 'title': 'Inu-Oh', 'year': 2022, 'imdb_id': 'tt10540510', 'tmdb_id': 642538, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1596325, 'title': 'Alone', 'year': 2020, 'imdb_id': 'tt10192566', 'tmdb_id': 661950, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1597428, 'title': 'Critical Thinking', 'year': 2020, 'imdb_id': 'tt7870102', 'tmdb_id': 665877, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1566219, 'title': 'The Hard Way', 'year': 2019, 'imdb_id': 'tt9815714', 'tmdb_id': 586347, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1494441, 'title': 'El Pepe: A Supreme Life', 'year': 2019, 'imdb_id': 'tt8900434', 'tmdb_id': 538620, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1595722, 'title': 'Miracle in Cell No. 7', 'year': 2019, 'imdb_id': 'tt10845262', 'tmdb_id': 638240, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1592267, 'title': 'Her Blue Sky', 'year': 2019, 'imdb_id': 'tt10981202', 'tmdb_id': 615165, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1590817, 'title': 'Street Flow', 'year': 2019, 'imdb_id': 'tt10958282', 'tmdb_id': 614488, 'tmdb_type': 'movie', 'type': 'movie'}",203
"{'id': 1506407, 'title': 'Cities of Last Things', 'year': 2018, 'imdb_id': 'tt4397342', 'tmdb_id': 541340, 'tmdb_type': 'movie', 'type': 'movie'}",203
